timestamp,query,latency_ms,cache_hit,num_results
1760179193.714165,股票分红税收,104.98,False,10
1760179193.7929258,股票分红税收 ###4591,75.34,False,10
1760179194.048815,ETF投资策略,101.84,False,10
1760179194.711054,latest tech news,97.90,False,10
1760179195.0350342,股票分红税收,88.76,False,10
1760179195.1153889,股票分红税收 ###9828,77.01,False,10
1760179195.723237,stock market trends,108.33,False,10
1760179196.2663732,climate change updates,318.99,False,6
1760179196.345792,climate change updates ###4104,76.25,False,10
1760179196.904578,stock market trends,286.68,False,6
1760179197.026315,如何提高信用分 ###3221,78.84,False,10
1760179197.363946,AI breakthroughs,84.99,False,10
1760179198.037867,AI breakthroughs,91.74,False,10
1760179198.3467069,AI breakthroughs ###7160,305.67,False,6
1760179198.4254909,latest tech news,75.05,False,10
1760179199.062201,如何提高信用分,115.89,False,10
1760179199.597844,如何提高信用分 ###1005,532.40,False,6
1760179199.843403,ETF投资策略,241.72,False,6
1760179200.024961,best laptop for coding ###2904,77.64,False,10
1760179200.36479,latest tech news,85.38,False,10
1760179200.876181,best laptop for coding,263.47,False,6
1760179201.025462,股票分红税收 ###4081,77.29,False,10
1760179201.386556,stock market trends,105.78,False,10
1760179202.066338,stock market trends,113.31,False,10
1760179202.144083,stock market trends ###7463,74.78,False,10
1760179202.4416618,latest tech news,75.71,False,10
1760179203.36517,股票分红税收,85.83,False,10
1760179203.443378,股票分红税收 ###7817,75.13,False,10
1760179203.895185,AI breakthroughs,291.24,False,6
1760179204.550024,docker vs kubernetes,269.19,False,6
1760179204.642082,docker vs kubernetes ###8803,88.70,False,10
1760179204.895811,best laptop for coding,248.05,False,6
1760179205.555861,ETF投资策略,272.72,False,6
1760179205.634333,ETF投资策略 ###8007,75.17,False,10
1760179206.0382059,climate change updates,92.52,False,10
1760179206.709666,stock market trends,96.56,False,10
1760179206.791546,stock market trends ###5204,78.78,False,10
1760179207.041951,复利公式计算,95.36,False,10
1760179207.889808,docker vs kubernetes,271.47,False,6
1760179207.969235,docker vs kubernetes ###6104,75.90,False,10
1760179208.215103,ETF投资策略,242.64,False,6
1760179209.033279,复利公式计算,87.19,False,10
1760179209.11374,复利公式计算 ###6578,77.46,False,10
1760179209.3639948,ETF投资策略,84.90,False,10
1760179210.04815,climate change updates,101.30,False,10
1760179210.362669,climate change updates ###5437,311.44,False,6
1760179210.442236,401k退休计划,76.06,False,10
1760179211.243127,python async vs threading,293.13,False,6
1760179211.324756,python async vs threading ###8522,78.10,False,10
1760179211.922189,climate change updates,308.90,False,6
1760179212.375815,docker vs kubernetes,96.25,False,10
1760179212.520688,docker vs kubernetes ###8361,79.06,False,10
1760179212.708967,climate change updates ###9443,92.31,False,10
1760179213.553254,docker vs kubernetes,269.75,False,6
1760179213.630605,docker vs kubernetes ###1535,74.06,False,10
1760179213.709193,401k退休计划,75.64,False,10
1760179214.392437,python async vs threading ###1638,106.71,False,10
1760179214.711645,climate change updates,103.60,False,10
1760179214.7879949,climate change updates ###9286,73.34,False,10
1760179215.7068748,python async vs threading,94.37,False,10
1760179215.784996,python async vs threading ###7885,75.15,False,10
1760179216.043564,ETF投资策略,96.99,False,10
1760179216.735669,401k退休计划,116.27,False,10
1760179216.815904,401k退休计划 ###7044,77.09,False,10
1760179217.05117,python async vs threading,104.52,False,10
1760179218.040583,复利公式计算,94.20,False,10
1760179218.121877,复利公式计算 ###1320,78.18,False,10
1760179218.360437,climate change updates,81.77,False,10
1760179219.2505338,docker vs kubernetes ###5755,299.95,False,6
1760179219.355936,401k退休计划,79.97,False,10
1760179219.672666,401k退休计划 ###9843,313.56,False,6
1760179220.064346,docker vs kubernetes,113.58,False,10
1760179220.520287,401k退休计划,241.37,False,6
1760179220.601038,401k退休计划 ###8027,76.45,False,10
1760179221.547631,docker vs kubernetes,267.84,False,6
1760179221.6286101,docker vs kubernetes ###9463,77.94,False,10
1760179221.708641,股票分红税收,76.53,False,10
1760179243.777627,best laptop for coding,105.32,False,10
1760179243.862221,best laptop for coding ###3147,81.07,False,10
1760179244.201833,best laptop for coding,262.93,False,6
1760179245.2394938,stock market trends,297.88,False,6
1760179245.319618,stock market trends ###8263,76.60,False,10
1760179245.4019809,股票分红税收,79.07,False,10
1760179246.0681448,如何提高信用分,114.68,False,10
1760179246.553247,401k退休计划,277.26,False,6
1760179246.872475,401k退休计划 ###5661,315.81,False,6
1760179247.630014,股票分红税收,348.83,False,6
1760179247.7091122,股票分红税收 ###8550,75.65,False,10
1760179247.79053,如何提高信用分,78.32,False,10
1760179248.3975701,股票分红税收,113.05,False,10
1760179249.308064,股票分红税收,355.73,False,6
1760179249.629235,股票分红税收 ###4675,318.08,False,6
1760179249.70907,401k退休计划,76.19,False,10
1760179250.553687,ETF投资策略,272.87,False,6
1760179250.630363,ETF投资策略 ###9333,73.47,False,10
1760179250.7116108,docker vs kubernetes,78.25,False,10
1760179251.5555341,docker vs kubernetes,271.26,False,6
1760179251.8349981,docker vs kubernetes ###1543,275.39,False,6
1760179251.915173,climate change updates,76.24,False,10
1760179252.8966222,python async vs threading,282.82,False,6
1760179252.985035,python async vs threading ###2177,84.92,False,10
1760179253.070328,401k退休计划,78.35,False,10
1760179253.784596,如何提高信用分,77.41,False,10
1760179254.0619662,AI breakthroughs,112.84,False,10
1760179254.1439302,AI breakthroughs ###5156,78.95,False,10
1760179255.032665,复利公式计算,85.83,False,10
1760179255.109888,复利公式计算 ###7790,74.24,False,10
1760179255.355477,best laptop for coding,84.05,False,10
1760179256.272842,climate change updates,324.55,False,6
1760179256.352704,climate change updates ###2433,76.60,False,10
1760179256.645741,climate change updates,289.74,False,6
1760179257.0638988,docker vs kubernetes,111.91,False,10
1760179257.386789,401k退休计划,107.89,False,10
1760179257.467948,401k退休计划 ###5200,77.95,False,10
1760179258.542746,ETF投资策略,262.29,False,6
1760179258.622965,ETF投资策略 ###8176,76.75,False,10
1760179258.70518,401k退休计划,79.20,False,10
1760179259.4002209,如何提高信用分,114.53,False,10
1760179259.9006588,ETF投资策略,281.26,False,6
1760179260.196598,ETF投资策略 ###1268,292.87,False,6
1760179260.691427,如何提高信用分,85.76,False,10
1760179261.0394702,如何提高信用分 ###7903,345.16,False,6
1760179261.119315,如何提高信用分,76.15,False,10
1760179261.734188,climate change updates,115.81,False,10
1760179261.814466,climate change updates ###3817,77.21,False,10
1760179262.401129,ETF投资策略,114.95,False,10
1760179262.733907,docker vs kubernetes,114.63,False,10
1760179263.0544908,401k退休计划,106.13,False,10
1760179263.765118,climate change updates,75.95,False,10
1760179264.0826151,climate change updates ###9670,314.50,False,6
1760179264.3911,latest tech news,305.04,False,6
1760179265.0657248,AI breakthroughs,116.34,False,10
1760179265.382765,AI breakthroughs ###4287,314.20,False,6
1760179265.639311,stock market trends,253.00,False,6
1760179266.045582,python async vs threading ###9138,93.91,False,10
1760179266.368701,如何提高信用分,88.41,False,10
1760179266.699287,best laptop for coding,86.27,False,10
1760179267.379044,复利公式计算,98.31,False,10
1760179267.4602299,复利公式计算 ###1586,78.14,False,10
1760179267.928711,latest tech news,314.86,False,6
1760179268.402666,401k退休计划,116.19,False,10
1760179268.731246,401k退休计划 ###4595,325.50,False,6
1760179268.812209,如何提高信用分,77.39,False,10
1760179269.7052102,复利公式计算,92.03,False,10
1760179269.788596,复利公式计算 ###3451,80.16,False,10
1760179270.0331788,python async vs threading,86.55,False,10
1760179270.940189,latest tech news,326.21,False,6
1760179271.0206761,latest tech news ###6145,77.07,False,10
1760179271.101624,复利公式计算,77.63,False,10
1760179271.93632,AI breakthroughs,319.46,False,6
1760179272.2782972,climate change updates ###4943,334.44,False,6
1760179272.3588412,ETF投资策略,77.03,False,10
1760179273.0403142,best laptop for coding,93.64,False,10
1760179273.121081,best laptop for coding ###8271,77.83,False,10
1760179273.606373,401k退休计划 ###6811,322.53,False,6
1760179295.010031,ETF投资策略,98.19,False,10
1760179295.090132,ETF投资策略 ###1220,76.41,False,10
1760179295.281264,复利公式计算,94.62,False,10
1760179296.2738729,ETF投资策略,87.78,False,10
1760179296.354367,ETF投资策略 ###9223,77.49,False,10
1760179296.6048708,stock market trends,85.74,False,10
1760179297.29653,ETF投资策略,108.87,False,10
1760179297.3774238,ETF投资策略 ###7832,77.77,False,10
1760179297.623391,latest tech news,102.59,False,10
1760179298.307126,ETF投资策略,114.66,False,10
1760179298.388194,ETF投资策略 ###4020,77.94,False,10
1760179298.628751,股票分红税收 ###5575,104.00,False,10
1760179299.607557,best laptop for coding,88.05,False,10
1760179299.68852,best laptop for coding ###7688,77.93,False,10
1760179300.096689,docker vs kubernetes,245.94,False,6
1760179300.6356428,stock market trends,114.28,False,10
1760179300.93757,stock market trends ###8808,298.90,False,6
1760179301.017799,best laptop for coding,76.67,False,10
1760179301.817333,stock market trends,294.23,False,6
1760179301.900149,stock market trends ###6712,79.41,False,10
1760179302.522997,股票分红税收,336.72,False,6
1760179302.6090088,股票分红税收 ###5571,83.01,False,10
1760179302.9552908,401k退休计划,101.39,False,10
1760179303.293461,如何提高信用分,105.66,False,10
1760179303.638166,401k退休计划 ###1575,110.13,False,10
1760179304.1269681,docker vs kubernetes,271.01,False,6
1760179304.471283,ETF投资策略 ###3131,283.14,False,6
1760179305.0076978,climate change updates,75.76,False,10
1760179305.089797,climate change updates ###5550,79.15,False,10
1760179305.28086,复利公式计算 ###6706,90.55,False,10
1760179306.515049,climate change updates,324.31,False,6
1760179306.827378,climate change updates ###8031,309.27,False,6
1760179307.125319,latest tech news,294.48,False,6
1760179307.61955,401k退休计划,99.36,False,10
1760179307.698109,401k退休计划 ###6453,75.56,False,10
1760179307.9534998,stock market trends,99.90,False,10
1760179308.6380968,复利公式计算,113.02,False,10
1760179308.970366,复利公式计算 ###7080,329.21,False,6
1760179309.2150028,401k退休计划,241.30,False,6
1760179310.116499,401k退休计划,263.07,False,6
1760179310.1964748,401k退休计划 ###3965,76.72,False,10
1760179310.27707,401k退休计划,77.62,False,10
1760179311.13654,401k退休计划,279.26,False,6
1760179311.429396,401k退休计划 ###2666,289.29,False,6
1760179311.5075488,股票分红税收,74.95,False,10
1760179312.234831,climate change updates ###9592,376.90,False,6
1760179312.316181,docker vs kubernetes,77.68,False,10
1760179312.61055,401k退休计划,91.17,False,10
1760179313.299798,best laptop for coding,111.74,False,10
1760179313.382634,best laptop for coding ###3342,79.95,False,10
1760179313.62972,python async vs threading,108.54,False,10
1760179314.3075478,latest tech news,116.57,False,10
1760179314.390243,latest tech news ###2726,79.48,False,10
1760179314.619703,股票分红税收 ###8226,96.98,False,10
1760179315.7725031,ETF投资策略,258.46,False,6
1760179315.854039,ETF投资策略 ###2991,78.41,False,10
1760179316.1257741,python async vs threading,268.67,False,6
1760179316.63746,AI breakthroughs,114.96,False,10
1760179316.96897,climate change updates,113.47,False,10
1760179317.052462,climate change updates ###3503,80.47,False,10
1760179317.8161302,ETF投资策略,291.43,False,6
1760179318.2687109,ETF投资策略,88.61,False,10
1760179318.350299,ETF投资策略 ###1076,78.64,False,10
1760179318.969078,ETF投资策略,115.24,False,10
1760179319.459113,401k退休计划,272.04,False,6
1760179319.766925,401k退休计划 ###5298,304.39,False,6
1760179319.9453409,AI breakthroughs ###5313,90.43,False,10
1760179320.624126,如何提高信用分 ###4712,430.64,False,6
1760179320.705915,docker vs kubernetes,78.24,False,10
1760179320.93989,climate change updates ###3918,84.36,False,10
1760179321.62753,AI breakthroughs,106.84,False,10
1760179321.7099469,AI breakthroughs ###5950,79.50,False,10
1760179321.960265,docker vs kubernetes ###9142,102.08,False,10
1760179322.638217,ETF投资策略,115.30,False,10
1760179322.718665,ETF投资策略 ###2938,77.30,False,10
1760179323.2142851,AI breakthroughs ###1812,355.64,False,6
1760179324.155931,AI breakthroughs,302.72,False,6
1760179324.237939,AI breakthroughs ###6806,78.05,False,10
1760179324.498695,best laptop for coding,257.56,False,6
1760179346.304686,复利公式计算,108.35,False,10
1760179346.3885021,复利公式计算 ###3229,79.86,False,10
1760179346.797892,股票分红税收,332.81,False,6
1760179347.589599,python async vs threading,117.18,False,10
1760179347.6884742,python async vs threading ###9095,95.90,False,10
1760179347.9090219,如何提高信用分,104.36,False,10
1760179348.758625,best laptop for coding,285.25,False,6
1760179348.844362,best laptop for coding ###5968,82.57,False,10
1760179349.1000168,docker vs kubernetes,252.53,False,6
1760179349.573046,AI breakthroughs ###9106,98.42,False,10
1760179349.90248,AI breakthroughs,98.15,False,10
1760179349.9842792,AI breakthroughs ###9510,78.93,False,10
1760179350.5899599,如何提高信用分,115.11,False,10
1760179351.13802,latest tech news,330.16,False,6
1760179351.223684,latest tech news ###3257,82.19,False,10
1760179351.893425,401k退休计划,90.00,False,10
1760179352.2131891,401k退休计划 ###5116,316.81,False,6
1760179352.293528,复利公式计算,76.97,False,10
1760179352.918643,如何提高信用分,113.06,False,10
1760179353.348165,如何提高信用分 ###9731,426.31,False,6
1760179353.430054,docker vs kubernetes,78.80,False,10
1760179354.147006,latest tech news,338.32,False,6
1760179354.229086,latest tech news ###9559,78.96,False,10
1760179354.556104,latest tech news,85.75,False,10
1760179355.2311559,AI breakthroughs,93.30,False,10
1760179355.313897,AI breakthroughs ###5940,79.77,False,10
1760179355.561502,ETF投资策略,90.68,False,10
1760179356.317527,AI breakthroughs,77.81,False,10
1760179356.4008782,AI breakthroughs ###6536,80.36,False,10
1760179356.562757,如何提高信用分 ###4413,89.13,False,10
1760179357.580107,climate change updates,108.75,False,10
1760179357.663115,climate change updates ###8571,79.97,False,10
1760179357.88699,AI breakthroughs,83.73,False,10
1760179358.570061,复利公式计算 ###8695,95.24,False,10
1760179358.902689,python async vs threading,98.75,False,10
1760179358.989843,python async vs threading ###2733,83.95,False,10
1760179359.781586,python async vs threading,305.79,False,6
1760179360.259719,AI breakthroughs,116.60,False,10
1760179360.58561,AI breakthroughs ###7992,322.89,False,6
1760179360.671078,python async vs threading,81.80,False,10
1760179361.726031,docker vs kubernetes,255.76,False,6
1760179361.807064,docker vs kubernetes ###6263,77.57,False,10
1760179362.122234,latest tech news,312.07,False,6
1760179362.5907142,docker vs kubernetes,117.84,False,10
1760179362.925366,如何提高信用分,118.09,False,10
1760179363.008066,如何提高信用分 ###6085,79.68,False,10
1760179363.890751,AI breakthroughs,86.74,False,10
1760179364.21337,AI breakthroughs ###1432,319.43,False,6
1760179364.295595,如何提高信用分,78.64,False,10
1760179364.915303,如何提高信用分,109.58,False,10
1760179365.399727,如何提高信用分 ###4608,480.99,False,6
1760179365.48275,docker vs kubernetes,79.13,False,10
1760179366.123905,AI breakthroughs,317.21,False,6
1760179366.203893,AI breakthroughs ###6512,76.91,False,10
1760179366.767529,AI breakthroughs,297.40,False,6
1760179367.232021,复利公式计算,104.05,False,10
1760179367.3125288,复利公式计算 ###4549,77.49,False,10
1760179367.740722,docker vs kubernetes,269.35,False,6
1760179368.255192,docker vs kubernetes,112.46,False,10
1760179368.542159,docker vs kubernetes ###9766,284.15,False,6
1760179368.801774,best laptop for coding,255.75,False,6
1760179369.813416,股票分红税收,342.34,False,6
1760179369.89276,股票分红税收 ###4034,75.75,False,10
1760179369.97556,401k退休计划,79.38,False,10
1760179370.797346,AI breakthroughs,320.88,False,6
1760179371.253537,如何提高信用分,112.81,False,10
1760179371.6301281,如何提高信用分 ###7862,373.27,False,6
1760179371.709513,复利公式计算,75.80,False,10
1760179372.7871182,AI breakthroughs,316.67,False,6
1760179372.865298,AI breakthroughs ###9642,75.14,False,10
1760179372.945287,复利公式计算,76.81,False,10
1760179373.5863051,latest tech news,112.75,False,10
1760179373.920392,climate change updates,115.22,False,10
1760179374.0012102,climate change updates ###8291,77.86,False,10
1760179374.564917,股票分红税收 ###1902,91.26,False,10
1760179374.895762,docker vs kubernetes ###8375,89.38,False,10
1760179375.438018,AI breakthroughs,301.05,False,6
1760179375.917347,股票分红税收,110.64,False,10
1760179376.4461381,股票分红税收 ###9585,525.73,False,6
1760179397.944452,如何提高信用分,102.71,False,10
1760179398.02823,如何提高信用分 ###9205,79.65,False,10
1760179398.206205,climate change updates,90.27,False,10
1760179399.4544299,latest tech news,337.04,False,6
1760179399.5354571,latest tech news ###9009,77.83,False,10
1760179399.615365,python async vs threading,76.99,False,10
1760179400.226377,python async vs threading,108.96,False,10
1760179401.0338838,docker vs kubernetes,251.22,False,6
1760179401.3111308,docker vs kubernetes ###6537,274.02,False,6
1760179401.393365,复利公式计算,78.41,False,10
1760179402.129055,climate change updates,344.24,False,6
1760179402.2112808,climate change updates ###4039,77.18,False,10
1760179402.571852,AI breakthroughs,118.50,False,10
1760179402.903811,latest tech news,115.22,False,10
1760179403.548016,401k退休计划,97.88,False,10
1760179403.630087,401k退休计划 ###2090,79.14,False,10
1760179404.205224,stock market trends,89.19,False,10
1760179404.559218,python async vs threading,108.89,False,10
1760179404.872143,python async vs threading ###9362,309.83,False,6
1760179405.236011,复利公式计算,115.25,False,10
1760179405.774697,AI breakthroughs,320.92,False,6
1760179406.084309,AI breakthroughs ###2153,306.50,False,6
1760179406.546116,ETF投资策略,96.28,False,10
1760179406.627724,ETF投资策略 ###8912,78.46,False,10
1760179407.121474,股票分红税收,338.25,False,6
1760179407.570011,climate change updates,115.76,False,10
1760179407.651968,climate change updates ###9758,78.87,False,10
1760179407.937418,AI breakthroughs ###3354,78.16,False,10
1760179408.869368,复利公式计算,90.44,False,10
1760179409.195344,复利公式计算 ###7247,322.89,False,6
1760179409.5238411,股票分红税收,324.63,False,6
1760179409.8793159,stock market trends ###3036,100.16,False,10
1760179410.23222,docker vs kubernetes,112.31,False,10
1760179410.314676,docker vs kubernetes ###3841,79.16,False,10
1760179410.899937,AI breakthroughs,112.56,False,10
1760179411.460088,AI breakthroughs ###8243,338.98,False,6
1760179411.543199,climate change updates,79.59,False,10
1760179412.200447,latest tech news,90.73,False,10
1760179412.535428,latest tech news ###8017,331.82,False,6
1760179412.6192691,如何提高信用分,79.23,False,10
1760179413.239039,stock market trends,116.93,False,10
1760179413.5403972,stock market trends ###2622,298.48,False,6
1760179413.623425,python async vs threading,79.16,False,10
1760179414.784647,climate change updates,335.31,False,6
1760179414.863441,climate change updates ###9345,75.32,False,10
1760179414.945133,401k退休计划,78.22,False,10
1760179415.570368,stock market trends,116.24,False,10
1760179415.904484,latest tech news ###4897,112.10,False,10
1760179416.245516,复利公式计算,122.94,False,10
1760179416.863193,401k退休计划,81.55,False,10
1760179416.945267,401k退休计划 ###6351,79.49,False,10
1760179417.552973,AI breakthroughs,102.81,False,10
1760179417.9433641,docker vs kubernetes,77.14,False,10
1760179418.025897,docker vs kubernetes ###8315,79.77,False,10
1760179418.543305,python async vs threading ###4763,92.23,False,10
1760179419.23138,python async vs threading,112.90,False,10
1760179419.3167841,python async vs threading ###8963,82.34,False,10
1760179419.5519,如何提高信用分 ###3408,97.95,False,10
1760179420.46251,复利公式计算 ###4704,342.62,False,6
1760179420.5424151,AI breakthroughs,76.67,False,10
1760179420.86749,AI breakthroughs ###8377,322.20,False,6
1760179421.229731,best laptop for coding ###3047,107.30,False,10
1760179422.1182249,climate change updates,331.02,False,6
1760179422.201905,climate change updates ###6801,77.98,False,10
1760179422.5138419,latest tech news,308.56,False,6
1760179422.878484,AI breakthroughs ###8565,91.29,False,10
1760179423.560946,如何提高信用分,109.91,False,10
1760179423.644722,如何提高信用分 ###2993,80.56,False,10
1760179424.237292,如何提高信用分,117.28,False,10
1760179424.570174,复利公式计算,115.77,False,10
1760179424.933006,复利公式计算 ###7778,359.58,False,6
1760179425.533695,股票分红税收,84.71,False,10
1760179425.86438,股票分红税收 ###2754,327.71,False,6
1760179425.944736,股票分红税收,76.82,False,10
1760179426.7507641,python async vs threading,299.69,False,6
1760179426.829036,python async vs threading ###7680,75.36,False,10
1760179427.4373288,AI breakthroughs,317.15,False,6
1760179449.2676039,latest tech news,96.60,False,10
1760179449.352749,latest tech news ###6487,82.04,False,10
1760179449.791142,股票分红税收,345.72,False,6
1760179450.563375,stock market trends,118.90,False,10
1760179450.873041,stock market trends ###1835,306.48,False,6
1760179451.12523,ETF投资策略,248.37,False,6
1760179451.6998022,docker vs kubernetes,254.29,False,6
1760179451.780855,docker vs kubernetes ###5618,78.06,False,10
1760179452.22239,复利公式计算,109.02,False,10
1760179452.797292,latest tech news ###1572,349.64,False,6
1760179452.896422,docker vs kubernetes,95.32,False,10
1760179453.4787,AI breakthroughs,363.04,False,6
1760179453.566656,AI breakthroughs ###5429,84.67,False,10
1760179454.440158,AI breakthroughs,336.90,False,6
1760179454.5297852,AI breakthroughs ###8792,86.13,False,10
1760179454.9782379,401k退休计划,444.76,False,10
1760179455.2092621,stock market trends,103.41,False,10
1760179455.5929441,AI breakthroughs,144.80,False,10
1760179455.679327,AI breakthroughs ###7527,83.06,False,10
1760179456.2360141,ETF投资策略,119.51,False,10
1760179456.562185,climate change updates ###9121,111.39,False,10
1760179457.095982,AI breakthroughs,316.87,False,6
1760179457.543266,climate change updates,97.95,False,10
1760179457.862587,climate change updates ###2276,316.19,False,6
1760179457.9493608,latest tech news,81.67,False,10
1760179458.564567,股票分红税收,116.69,False,10
1760179458.646434,股票分红税收 ###2245,78.97,False,10
1760179459.2959151,复利公式计算,81.69,False,10
1760179460.038115,best laptop for coding,259.60,False,6
1760179460.121952,best laptop for coding ###2170,80.84,False,10
1760179460.551523,ETF投资策略,105.56,False,10
1760179461.0547252,best laptop for coding,275.62,False,6
1760179461.3223958,best laptop for coding ###6518,264.23,False,6
1760179461.899348,python async vs threading,116.82,False,10
1760179462.199408,python async vs threading ###7831,297.06,False,6
1760179462.279104,复利公式计算,75.88,False,10
1760179463.2057998,股票分红税收,94.38,False,10
1760179463.2892601,股票分红税收 ###5808,80.48,False,10
1760179463.541238,stock market trends,95.67,False,10
1760179464.2001238,AI breakthroughs,88.54,False,10
1760179464.570456,401k退休计划,119.47,False,10
1760179464.655665,401k退休计划 ###2565,82.04,False,10
1760179465.380129,401k退休计划,267.47,False,6
1760179465.8741891,best laptop for coding,95.51,False,10
1760179466.146689,best laptop for coding ###7262,269.50,False,6
1760179466.3990972,ETF投资策略,248.67,False,6
1760179466.897413,ETF投资策略,115.24,False,10
1760179466.978718,ETF投资策略 ###6396,78.44,False,10
1760179467.723562,docker vs kubernetes,273.00,False,6
1760179468.2056162,climate change updates,93.63,False,10
1760179468.2938821,climate change updates ###2364,85.14,False,10
1760179468.539983,python async vs threading ###4711,85.23,False,10
1760179469.2180831,复利公式计算,105.81,False,10
1760179469.6232488,复利公式计算 ###8660,338.82,False,6
1760179469.8867269,stock market trends,259.53,False,6
1760179470.23502,python async vs threading,119.84,False,10
1760179470.566823,stock market trends,115.53,False,10
1760179470.889483,401k退休计划,109.79,False,10
1760179471.211636,stock market trends ###7623,95.74,False,10
1760179471.873591,如何提高信用分,94.69,False,10
1760179472.3534982,如何提高信用分 ###6800,476.68,False,6
1760179472.4374132,复利公式计算,80.44,False,10
1760179473.0672069,best laptop for coding,287.73,False,6
1760179473.15044,best laptop for coding ###7223,79.79,False,10
1760179473.568238,401k退休计划,118.00,False,10
1760179474.377721,ETF投资策略,265.02,False,6
1760179474.4632802,ETF投资策略 ###4224,81.62,False,10
1760179474.812437,latest tech news,346.00,False,6
1760179475.226013,python async vs threading,112.99,False,10
1760179475.5596218,ETF投资策略,113.12,False,10
1760179475.640713,ETF投资策略 ###3391,78.24,False,10
1760179476.237535,climate change updates,119.67,False,10
1760179476.563787,401k退休计划,115.23,False,10
1760179476.647443,401k退休计划 ###4009,80.81,False,10
1760179477.53329,复利公式计算,88.30,False,10
1760179477.615676,复利公式计算 ###6589,79.47,False,10
1760179477.86674,ETF投资策略,89.20,False,10
1760179478.560071,best laptop for coding,114.02,False,10
1760179478.645379,best laptop for coding ###4624,82.31,False,10
1760179478.887721,AI breakthroughs,108.19,False,10
1760179500.649824,best laptop for coding,115.16,False,10
1760179500.7334661,best laptop for coding ###3996,79.96,False,10
1760179501.083922,stock market trends,279.68,False,6
1760179501.933512,ETF投资策略,119.43,False,10
1760179502.216626,ETF投资策略 ###8293,280.08,False,6
1760179502.298006,python async vs threading,77.83,False,10
1760179503.443179,AI breakthroughs,300.47,False,6
1760179503.524729,AI breakthroughs ###8554,78.05,False,10
1760179503.781027,best laptop for coding,253.17,False,6
1760179504.2677948,latest tech news,118.99,False,10
1760179504.597711,docker vs kubernetes,117.73,False,10
1760179504.6801841,docker vs kubernetes ###3701,79.68,False,10
1760179505.2545888,复利公式计算 ###9503,105.17,False,10
1760179505.5782661,ETF投资策略 ###1083,96.87,False,10
1760179506.062603,401k退休计划,253.03,False,6
1760179506.58147,latest tech news,104.57,False,10
1760179506.91989,latest tech news ###2627,335.38,False,6
1760179507.00335,climate change updates,79.98,False,10
1760179507.840825,股票分红税收,361.83,False,6
1760179507.924812,股票分红税收 ###5941,80.74,False,10
1760179508.224401,climate change updates,296.27,False,6
1760179508.9046679,climate change updates,95.43,False,10
1760179508.98959,climate change updates ###3343,81.91,False,10
1760179509.411707,best laptop for coding,268.87,False,6
1760179509.930975,stock market trends,116.07,False,10
1760179510.238197,stock market trends ###2963,304.48,False,6
1760179510.321318,如何提高信用分,79.14,False,10
1760179511.157608,AI breakthroughs ###5703,342.19,False,6
1760179511.453551,climate change updates,292.93,False,6
1760179511.533709,climate change updates ###9946,76.88,False,10
1760179512.434879,docker vs kubernetes,290.91,False,6
1760179512.515521,docker vs kubernetes ###5466,77.56,False,10
1760179512.793868,python async vs threading,275.27,False,6
1760179513.26405,latest tech news,118.63,False,10
1760179513.763885,best laptop for coding,285.29,False,6
1760179513.845841,best laptop for coding ###8266,79.06,False,10
1760179514.5856059,401k退休计划,109.27,False,10
1760179514.6684532,401k退休计划 ###2607,79.86,False,10
1760179514.90098,stock market trends,101.49,False,10
1760179515.594128,python async vs threading,115.04,False,10
1760179515.67419,python async vs threading ###1459,76.91,False,10
1760179515.915493,stock market trends,105.55,False,10
1760179517.145328,股票分红税收,336.21,False,6
1760179517.227903,股票分红税收 ###5457,78.70,False,10
1760179517.4836538,best laptop for coding,252.42,False,6
1760179517.925479,python async vs threading,114.80,False,10
1760179518.2619898,401k退休计划 ###5037,112.21,False,10
1760179518.598728,latest tech news,117.61,False,10
1760179518.9309561,python async vs threading,115.91,False,10
1760179519.824123,股票分红税收,347.40,False,6
1760179519.907019,股票分红税收 ###7377,79.23,False,10
1760179519.990069,如何提高信用分,79.88,False,10
1760179520.7487922,docker vs kubernetes,271.72,False,6
1760179521.427389,ETF投资策略,279.51,False,6
1760179521.5102878,ETF投资策略 ###8012,79.26,False,10
1760179521.761246,ETF投资策略,247.76,False,6
1760179522.573539,latest tech news,97.33,False,10
1760179522.659688,latest tech news ###4119,82.88,False,10
1760179522.8995311,ETF投资策略,90.32,False,10
1760179523.595389,如何提高信用分,117.06,False,10
1760179523.6805491,如何提高信用分 ###5160,82.00,False,10
1760179524.233963,python async vs threading,91.66,False,10
1760179524.6041,latest tech news,121.59,False,10
1760179525.081343,latest tech news ###3762,474.31,False,6
1760179525.231858,复利公式计算 ###2023,87.16,False,10
1760179526.092885,401k退休计划,281.99,False,6
1760179526.40319,401k退休计划 ###1489,306.83,False,6
1760179526.486708,ETF投资策略,79.70,False,10
1760179526.931208,stock market trends,117.19,False,10
1760179527.449813,python async vs threading,301.63,False,6
1760179527.535292,python async vs threading ###9547,82.13,False,10
1760179528.26103,ETF投资策略,116.09,False,10
1760179528.345552,ETF投资策略 ###3094,81.44,False,10
1760179528.579432,best laptop for coding,102.47,False,10
1760179529.444105,stock market trends,296.08,False,6
1760179529.753197,stock market trends ###6539,305.64,False,6
1760179529.83885,latest tech news,82.15,False,10
1760179551.908266,docker vs kubernetes,109.19,False,10
1760179551.9944918,docker vs kubernetes ###3484,82.98,False,10
1760179552.163082,best laptop for coding,91.77,False,10
